nearest:B 00 16 28.36 +16 01 31.2
nearest:B 00 16 43.64 +00 52 50.5
nearest:B 00 16 46.37 +14 19 15.1
nearest:B 00 16 46.78 -00 28 25.8
nearest:B 00 16 54.92 -00 05 17.6
nearest:B 00 16 56.45 -00 26 12.4
nearest:B 00 17 08.77 -00 57 28.9
nearest:B 00 17 15.58 -10 31 22.1
nearest:B 00 17 19.82 +00 46 28.3
nearest:B 00 17 34.86 +15 05 25.0
nearest:B 00 17 40.52 -08 54 58.2
nearest:B 00 17 41.74 +00 07 52.3
nearest:B 00 18 14.32 -09 23 14.8
nearest:B 00 18 21.01 +00 24 17.5
nearest:B 00 18 30.27 -09 54 52.0
nearest:B 00 18 34.30 +14 41 22.5
nearest:B 00 19 06.11 -09 31 00.0
nearest:B 00 19 09.98 -10 53 08.7
nearest:B 00 19 13.51 -00 46 00.5
nearest:B 00 19 20.84 -10 56 38.8
nearest:B 00 19 36.41 -09 26 43.3
nearest:B 00 19 36.74 -10 47 38.4
nearest:B 00 19 37.96 -00 35 23.6
nearest:B 00 20 07.63 +15 47 44.1
nearest:B 00 20 09.29 -09 14 40.5
nearest:B 00 20 32.65 +15 20 50.5
nearest:B 00 20 49.90 -01 07 30.2
nearest:B 00 21 37.30 -00 28 28.2
nearest:B 00 22 19.38 +16 06 20.9
nearest:B 00 22 20.80 -00 56 03.9
nearest:B 00 22 50.29 -11 11 33.5
nearest:B 00 22 52.20 +14 11 29.1
nearest:B 00 23 02.80 -10 33 15.9
nearest:B 00 23 09.31 +14 14 55.5
nearest:B 00 23 10.97 +15 23 20.3
nearest:B 00 23 22.97 -00 47 32.8
nearest:B 00 23 39.55 +14 06 34.6
nearest:B 00 23 43.86 +14 18 24.2
nearest:B 00 23 47.65 -09 47 26.4
nearest:B 00 23 51.74 -00 07 42.7
nearest:B 00 23 52.18 -00 09 09.3
nearest:B 00 23 58.83 +14 40 12.8
nearest:B 00 23 59.39 +15 46 13.5
nearest:B 00 24 05.42 +14 10 23.7
nearest:B 00 24 16.24 -01 06 36.2
nearest:B 00 24 30.75 -10 42 20.7
nearest:B 00 24 42.70 +14 49 28.5
nearest:B 00 24 52.24 +14 48 04.2
nearest:B 00 24 55.45 +00 31 48.7
nearest:B 00 25 03.27 -00 08 59.8
nearest:B 00 25 15.14 -01 06 42.3
nearest:B 00 25 34.40 +00 50 48.7
nearest:B 00 25 36.92 -00 58 11.3
nearest:B 00 25 38.16 +14 49 48.5
nearest:B 00 25 49.03 -00 49 41.4
nearest:B 00 25 52.53 +15 30 45.9
nearest:B 00 25 57.94 +01 09 30.2
nearest:B 00 26 14.77 +00 32 46.8
nearest:B 00 26 17.65 +00 05 56.3
nearest:B 00 26 25.26 -10 02 10.4
nearest:B 00 26 28.46 -01 07 51.1
nearest:B 00 26 38.45 +00 33 33.7
nearest:B 00 26 46.21 -10 57 38.8
nearest:B 00 26 47.95 +00 03 48.9
nearest:B 00 27 02.22 +15 45 57.9
nearest:B 00 27 03.83 +00 27 37.3
nearest:B 00 27 08.28 -09 56 08.7
nearest:B 00 27 23.05 +15 33 42.1
nearest:B 00 27 27.45 +15 51 02.2
nearest:B 00 27 27.53 +00 11 46.1
nearest:B 00 27 42.88 -09 51 05.2
nearest:B 00 27 45.15 +15 55 19.7
nearest:B 00 27 47.88 -10 49 26.6
nearest:B 00 27 58.89 +15 50 57.7
nearest:B 00 28 17.87 -09 29 34.3
nearest:B 00 28 20.53 -00 13 04.3
nearest:B 00 28 22.62 -10 40 36.8
nearest:B 00 28 33.80 +00 48 50.6
nearest:B 00 28 51.28 -00 17 09.6
nearest:B 00 29 08.09 +00 16 46.2
nearest:B 00 29 19.33 +00 33 38.8
nearest:B 00 29 21.55 -00 22 50.4
nearest:B 00 29 32.88 -01 05 44.5
nearest:B 00 29 36.30 -09 01 48.1
nearest:B 00 30 07.31 -11 06 49.1
nearest:B 00 30 12.18 +00 41 13.9
nearest:B 00 30 18.20 -00 30 08.1
nearest:B 00 30 24.13 +00 11 30.8
nearest:B 00 30 25.65 -00 42 01.8
nearest:B 00 30 27.49 +00 00 46.1
nearest:B 00 30 44.78 +14 42 28.8
nearest:B 00 30 47.04 -00 49 13.6
nearest:B 00 30 50.99 +00 25 40.9
nearest:B 00 30 52.17 +00 31 43.5
nearest:B 00 30 53.61 +01 01 32.6
nearest:B 00 31 00.26 +01 14 38.3
nearest:B 00 31 04.12 +01 05 49.0
nearest:B 00 31 11.27 -09 42 07.0
nearest:B 00 31 22.50 +00 18 43.8
nearest:B 00 31 23.71 -11 01 31.2
nearest:B 00 31 41.57 -00 32 14.4
nearest:B 00 31 56.77 -11 00 56.9
nearest:B 00 31 58.20 -09 08 14.5
nearest:B 00 31 59.54 -10 36 46.1
nearest:B 00 32 15.70 +00 54 22.2
nearest:B 00 32 20.84 -00 57 45.1
nearest:B 00 32 28.94 -09 34 38.0
nearest:B 00 32 55.09 +15 15 22.4
nearest:B 00 33 14.82 +00 12 03.7
nearest:B 00 33 47.66 -01 02 40.1
nearest:B 00 33 51.61 -00 44 32.2
nearest:B 00 33 59.83 +00 57 09.3
nearest:B 00 34 02.79 -09 42 19.2
nearest:B 00 34 46.22 +00 06 51.7
nearest:B 00 34 53.45 -08 55 57.8
nearest:B 00 35 02.91 -09 22 06.3
nearest:B 00 35 14.54 +00 41 45.5
nearest:B 00 35 30.92 +15 33 22.6
nearest:B 00 35 45.38 +00 41 50.2
nearest:B 00 35 46.93 +13 59 01.5
nearest:B 00 35 47.96 +15 07 45.4
nearest:B 00 36 01.99 -09 53 18.7
nearest:B 00 36 28.92 -10 06 22.2
nearest:B 00 36 52.41 -10 52 09.9
nearest:B 00 36 59.06 -00 54 56.1
nearest:B 00 37 33.68 -09 13 08.3
nearest:B 00 37 45.90 +01 05 38.8
nearest:B 00 38 10.45 -00 40 43.5
nearest:B 00 38 15.56 -00 58 02.6
nearest:B 00 38 21.22 +00 06 20.2
nearest:B 00 38 28.13 +00 07 20.8
nearest:B 00 38 29.38 +14 31 53.5
nearest:B 00 38 36.47 -09 11 45.0
nearest:B 00 38 43.07 +00 34 51.8
nearest:B 00 38 44.94 +13 53 41.9
nearest:B 00 38 55.92 -00 48 21.8
nearest:B 00 39 20.13 -10 28 55.5
nearest:B 00 39 29.03 -00 32 02.7
nearest:B 00 39 30.96 -09 02 22.8
nearest:B 00 39 32.10 +16 05 01.4
nearest:B 00 39 34.83 +00 51 35.9
nearest:B 00 39 35.79 -09 11 40.3
nearest:B 00 39 37.84 -00 19 43.3
nearest:B 00 39 38.61 -09 32 08.0
nearest:B 00 39 51.19 +00 01 24.8
nearest:B 00 40 06.90 +00 40 59.3
nearest:B 00 40 13.35 +00 20 42.0
nearest:B 00 40 29.06 -10 18 19.7
nearest:B 00 40 33.87 -00 34 23.8
nearest:B 00 40 37.85 -00 19 50.4
nearest:B 00 40 40.77 -10 55 29.8
nearest:B 00 40 57.54 +15 49 18.6
nearest:B 00 41 05.82 +00 55 13.4
nearest:B 00 41 10.87 +00 39 18.1
nearest:B 00 41 36.30 +00 46 38.2
nearest:B 00 41 43.23 -10 08 20.2
nearest:B 00 41 46.12 +01 10 37.4
nearest:B 00 41 49.30 -00 24 37.4
nearest:B 00 42 05.03 -09 32 04.0
nearest:B 00 42 15.88 +00 50 43.8
nearest:B 00 42 24.16 -10 30 45.8
nearest:B 00 42 29.85 +15 23 48.0
nearest:B 00 42 39.34 +00 16 38.7
nearest:B 00 42 47.55 +15 42 51.1
nearest:B 00 42 48.27 -11 10 38.9
nearest:B 00 43 07.01 -09 26 48.8
nearest:B 00 43 14.00 -09 28 43.2
nearest:B 00 43 25.92 +00 11 54.1
nearest:B 00 43 32.39 +14 20 33.2
nearest:B 00 43 38.76 -09 31 20.8
nearest:B 00 43 47.43 +00 03 34.6
nearest:B 00 43 55.70 +00 59 30.7
nearest:B 00 44 11.73 -08 58 56.8
nearest:B 00 44 29.48 +01 06 30.3
nearest:B 00 44 32.82 +14 43 10.7
nearest:B 00 44 42.40 +14 42 10.9
nearest:B 00 44 50.64 -10 21 22.6
nearest:B 00 44 58.17 -09 15 46.1
nearest:B 00 44 59.24 -01 01 24.3
nearest:B 00 45 00.49 -10 34 36.3
nearest:B 00 45 07.17 +15 23 16.4
nearest:B 00 45 07.95 +00 21 16.0
nearest:B 00 45 22.30 +14 34 00.0
nearest:B 00 45 34.11 -09 22 58.2
nearest:B 00 45 45.78 +14 27 44.3
nearest:B 00 45 51.93 -09 19 41.6
nearest:B 00 45 56.27 +13 48 43.7
nearest:B 00 46 17.71 +15 59 40.6
nearest:B 00 46 31.55 +14 59 06.0
nearest:B 00 46 38.79 -08 43 51.4
nearest:B 00 46 44.52 +00 46 59.7
nearest:B 00 46 55.31 -00 22 17.4
nearest:B 00 46 58.97 +15 35 33.7
nearest:B 00 47 10.74 +00 32 02.0
nearest:B 00 47 19.39 +14 42 12.6
nearest:B 00 47 25.00 +00 20 13.8
nearest:B 00 47 30.25 +16 08 13.0
nearest:B 00 47 30.34 +15 41 49.4
nearest:B 00 47 35.13 +14 09 18.4
nearest:B 00 47 58.38 +13 46 49.2
nearest:B 00 48 19.55 -09 13 12.1
nearest:B 00 48 27.54 +15 46 46.8
nearest:B 00 48 37.59 +01 14 51.6
nearest:B 00 49 06.52 -09 29 52.3
nearest:B 00 49 25.29 -11 09 50.5
nearest:B 00 49 46.19 +00 27 11.3
nearest:B 00 50 13.55 +15 00 27.9
nearest:B 00 50 28.15 +15 40 52.0
nearest:B 00 50 42.73 +00 25 58.5
nearest:B 00 50 48.94 +00 39 31.4
nearest:B 00 50 49.67 -09 08 49.7
nearest:B 00 50 55.99 +00 27 20.4
nearest:B 00 51 11.08 -08 51 29.4
nearest:B 00 51 12.18 +15 55 00.7
nearest:B 00 51 16.78 -08 41 39.3
nearest:B 00 51 25.77 -10 26 44.6
nearest:B 00 51 44.26 -09 15 03.9
nearest:B 00 51 51.97 -00 17 25.7
nearest:B 00 52 03.96 -10 27 26.7
nearest:B 00 52 09.85 -09 26 06.2
nearest:B 00 52 27.92 +14 31 06.0
nearest:B 00 53 03.89 +15 06 42.7
nearest:B 00 53 04.77 -10 33 20.2
nearest:B 00 53 19.82 -10 54 03.0
nearest:B 00 53 29.92 -08 46 04.1
nearest:B 00 53 31.26 -11 04 22.7
nearest:B 00 53 45.14 -09 06 35.2
nearest:B 00 53 46.62 +14 33 26.0
nearest:B 00 53 46.83 -10 42 58.1
nearest:B 00 54 07.21 -10 50 30.9
nearest:B 00 54 15.33 +01 04 39.9
nearest:B 00 54 24.56 -00 31 52.1
nearest:B 00 54 42.00 -01 07 24.7
nearest:B 00 55 01.99 +15 16 01.0
nearest:B 00 55 07.11 -10 17 06.3
nearest:B 00 55 11.68 +00 12 10.0
nearest:B 00 55 19.78 -10 32 27.5
nearest:B 00 55 22.96 -01 12 40.4
nearest:B 00 55 32.64 +14 10 03.0
nearest:B 00 55 34.99 +15 33 31.2
nearest:B 00 55 36.01 -01 10 00.7
nearest:B 00 55 39.69 -00 52 36.0
nearest:B 00 55 47.30 -10 18 15.8
nearest:B 00 56 02.00 +14 13 49.3
nearest:B 00 56 13.44 +15 00 27.6
nearest:B 00 56 14.35 -10 20 30.0
nearest:B 00 56 39.70 +13 42 57.1
nearest:B 00 56 40.40 -00 23 11.6
nearest:B 00 56 42.66 -09 54 49.9
nearest:B 00 56 42.87 +00 06 01.9
nearest:B 00 56 56.90 -01 12 42.7
nearest:B 00 57 21.30 -10 28 27.1
nearest:B 00 57 29.81 +00 06 10.9
nearest:B 00 57 35.14 -08 40 10.7
nearest:B 00 57 35.94 +14 36 05.3
nearest:B 00 57 41.88 +15 04 05.0
nearest:B 00 57 43.02 -10 48 47.5
nearest:B 00 57 48.33 -08 57 29.2
nearest:B 00 57 49.85 +14 47 02.4
nearest:B 00 58 05.08 -10 46 47.7
nearest:B 00 58 14.46 -00 17 48.6
nearest:B 00 58 28.42 -00 39 27.5
nearest:B 00 58 38.84 -10 07 09.6
nearest:B 00 58 48.86 +00 35 14.1
nearest:B 00 59 09.96 -00 20 55.1
nearest:B 00 59 17.58 -00 12 39.7
nearest:B 00 59 18.11 -00 56 53.6
nearest:B 00 59 19.95 +00 00 09.2
nearest:B 00 59 29.39 +15 04 34.0
nearest:B 00 59 40.11 +15 19 51.5
nearest:B 00 59 42.12 +00 54 59.8
nearest:B 00 59 48.46 -10 17 50.7
nearest:B 01 00 04.13 -11 04 57.4
nearest:B 01 00 13.43 -11 02 31.8
nearest:B 01 00 45.83 -09 11 08.5
nearest:B 01 01 02.25 -09 11 40.4
nearest:B 01 01 10.66 -08 54 32.5
nearest:B 01 01 15.89 +15 13 55.7
nearest:B 01 01 16.82 -01 05 51.9
nearest:B 01 01 18.71 -00 51 05.3
nearest:B 01 01 19.48 -09 50 43.0
nearest:B 01 01 24.74 -00 03 07.3
nearest:B 01 01 27.45 -10 47 14.9
nearest:B 01 01 47.90 -00 33 52.2
nearest:B 01 02 30.04 +15 26 45.8
nearest:B 01 02 32.61 -00 09 43.8
nearest:B 01 02 39.14 -10 05 17.4
nearest:B 01 02 58.06 +01 07 18.9
nearest:B 01 03 12.89 +14 14 03.0
nearest:B 01 03 36.64 -10 49 57.9
nearest:B 01 03 57.12 +13 51 58.7
nearest:B 01 04 00.42 -10 49 01.2
nearest:B 01 04 15.18 -01 06 51.5
nearest:B 01 04 23.41 +15 46 50.7
nearest:B 01 04 40.15 +15 33 44.5
nearest:B 01 04 48.84 -00 53 41.7
nearest:B 01 04 51.89 -00 38 53.1
nearest:B 01 05 12.11 +14 18 47.8
nearest:B 01 05 17.07 -10 36 11.7
nearest:B 01 05 18.76 +13 29 42.6
nearest:B 01 05 26.52 +00 33 11.2
nearest:B 01 05 27.93 -00 06 59.0
nearest:B 01 05 29.53 +00 30 34.7
nearest:B 01 05 42.08 +14 44 04.1
nearest:B 01 05 50.19 +00 14 32.2
nearest:B 01 06 06.93 +00 08 13.4
nearest:B 01 06 11.57 -00 37 01.1
nearest:B 01 06 15.48 +00 18 00.4
nearest:B 01 06 17.47 -00 55 06.6
nearest:B 01 06 34.90 -00 29 53.7
nearest:B 01 06 44.57 -01 10 12.4
nearest:B 01 06 50.99 -00 34 13.7
nearest:B 01 07 03.17 -09 39 49.7
nearest:B 01 07 06.30 -00 42 55.8
nearest:B 01 07 14.25 +13 57 18.4
nearest:B 01 07 14.27 +01 09 31.4
nearest:B 01 07 19.32 -00 37 24.0
nearest:B 01 07 20.19 +14 12 17.5
nearest:B 01 07 28.26 +14 24 32.6
nearest:B 01 07 51.48 -00 22 57.8
nearest:B 01 08 10.90 -00 06 04.9
nearest:B 01 08 11.22 -09 07 12.9
nearest:B 01 08 11.24 -01 12 28.6
nearest:B 01 08 27.47 -00 05 15.6
nearest:B 01 08 36.60 +15 49 09.5
nearest:B 01 08 38.08 +00 59 24.4
nearest:B 01 08 47.28 +00 11 55.3
nearest:B 01 08 52.99 -00 45 39.5
nearest:B 01 08 58.75 -01 11 38.9
nearest:B 01 09 06.07 +14 51 33.0
nearest:B 01 09 19.41 +14 24 33.5
nearest:B 01 09 21.99 +14 20 32.3
nearest:B 01 09 24.06 +14 13 22.4
nearest:B 01 09 27.67 -00 34 48.7
nearest:B 01 09 27.93 -00 57 05.0
nearest:B 01 09 29.58 -10 09 53.6
nearest:B 01 09 41.70 +01 09 16.1
nearest:B 01 09 45.06 -09 47 44.2
nearest:B 01 09 59.77 -00 27 12.6
nearest:B 01 10 05.56 +01 02 47.7
nearest:B 01 10 11.66 +14 12 55.0
nearest:B 01 10 13.88 +15 48 58.3
nearest:B 01 10 17.73 +15 48 12.8
nearest:B 01 10 57.42 +00 38 03.3
nearest:B 01 11 06.19 +15 10 19.6
nearest:B 01 11 07.78 +15 01 05.7
nearest:B 01 12 04.27 +13 38 43.6
nearest:B 01 12 08.63 -00 24 36.7
nearest:B 01 12 29.22 +14 44 52.5
nearest:B 01 12 33.68 +00 17 36.3
nearest:B 01 12 42.11 +01 08 39.2
nearest:B 01 12 43.83 +15 42 28.1
nearest:B 01 12 44.31 +15 42 16.4
nearest:B 01 12 44.80 +00 39 35.2
nearest:B 01 13 01.97 -00 06 52.8
nearest:B 01 13 02.23 -09 12 50.3
nearest:B 01 13 06.80 +14 06 29.0
nearest:B 01 13 15.28 +00 26 14.1
nearest:B 01 13 19.79 +15 29 27.3
nearest:B 01 13 24.27 +15 14 27.8
nearest:B 01 13 25.56 +14 44 16.4
nearest:B 01 13 26.29 -09 00 35.8
nearest:B 01 13 27.22 +00 09 09.0
nearest:B 01 13 32.32 +15 24 55.3
nearest:B 01 13 36.75 -10 34 45.7
nearest:B 01 13 46.32 +00 18 20.6
nearest:B 01 13 51.12 -09 44 08.5
nearest:B 01 13 55.46 +00 24 43.0
nearest:B 01 14 05.39 +00 14 32.4
nearest:B 01 14 07.17 -10 21 53.0
nearest:B 01 14 09.23 +01 15 02.3
nearest:B 01 14 11.60 -09 06 07.2
nearest:B 01 14 11.69 +14 14 49.3
nearest:B 01 14 15.79 +00 45 55.2
nearest:B 01 14 17.24 +15 03 36.7
nearest:B 01 14 23.03 +15 17 18.9
nearest:B 01 14 23.11 -10 06 22.6
nearest:B 01 14 25.68 +00 32 09.9
nearest:B 01 14 30.80 +00 19 28.3
nearest:B 01 14 31.30 +00 47 30.3
nearest:B 01 14 31.95 -09 02 51.7
nearest:B 01 14 34.32 -00 29 03.6
nearest:B 01 14 42.04 +14 31 35.3
nearest:B 01 14 43.86 +00 17 09.7
nearest:B 01 14 48.67 -00 29 46.1
nearest:B 01 14 52.43 -10 56 39.7
nearest:B 01 14 56.26 +00 07 50.5
nearest:B 01 14 56.30 -08 38 46.2
nearest:B 01 15 03.64 +00 24 18.8
nearest:B 01 15 04.71 -10 52 08.4
nearest:B 01 15 08.33 +14 54 03.4
nearest:B 01 15 11.13 +00 57 53.7
nearest:B 01 15 14.35 +00 20 19.7
nearest:B 01 15 15.75 +00 05 17.4
nearest:B 01 15 35.54 +01 08 39.6
nearest:B 01 15 38.98 +00 48 09.4
nearest:B 01 15 40.64 +01 11 52.7
nearest:B 01 15 47.95 +00 14 27.8
nearest:B 01 15 49.43 -00 34 27.3
nearest:B 01 16 23.19 -08 54 09.4
nearest:B 01 16 23.62 +00 26 44.9
nearest:B 01 16 35.67 +00 45 31.6
nearest:B 01 16 49.15 +13 53 39.0
nearest:B 01 16 53.59 +00 09 11.3
nearest:B 01 17 06.23 +13 50 46.1
nearest:B 01 17 18.11 +13 42 34.8
nearest:B 01 17 18.19 -10 07 56.7
nearest:B 01 17 25.37 -00 20 24.9
nearest:B 01 17 34.34 +14 10 04.7
nearest:B 01 17 51.72 +01 02 10.8
nearest:B 01 17 55.54 +13 21 01.7
nearest:B 01 18 00.53 -00 28 45.7
nearest:B 01 18 01.96 +00 18 52.1
nearest:B 01 18 23.44 +13 37 28.4
nearest:B 01 18 25.70 -00 42 19.4
nearest:B 01 18 29.03 -09 21 24.4
nearest:B 01 18 32.25 -01 11 50.4
nearest:B 01 18 45.85 +14 59 35.7
nearest:B 01 18 59.80 -00 46 25.5
nearest:B 01 19 03.72 -09 16 30.4
nearest:B 01 19 07.99 +14 35 55.6
nearest:B 01 19 10.20 +14 47 03.1
nearest:B 01 19 16.37 +00 58 20.0
nearest:B 01 19 22.89 -00 07 09.9
nearest:B 01 19 23.95 +01 13 23.2
nearest:B 01 19 43.25 +00 03 11.6
nearest:B 01 19 53.81 -09 56 50.7
nearest:B 01 19 56.09 -08 40 40.8
nearest:B 01 20 15.35 -00 20 09.0
nearest:B 01 20 33.33 -08 33 15.0
nearest:B 01 20 35.10 +14 03 11.9
nearest:B 01 20 42.02 -00 36 17.8
nearest:B 01 20 44.46 -10 00 20.4
nearest:B 01 20 44.49 +14 41 39.7
nearest:B 01 20 48.78 +00 40 10.9
nearest:B 01 20 59.84 +14 31 39.8
nearest:B 01 21 02.53 -00 37 11.8
nearest:B 01 21 10.43 +01 09 45.0
nearest:B 01 21 19.41 -00 46 50.2
nearest:B 01 21 27.68 -10 37 08.9
nearest:B 01 21 28.65 -09 19 33.2
nearest:B 01 21 43.81 -00 22 46.0
nearest:B 01 21 54.54 -10 08 15.8
nearest:B 01 21 56.97 -01 00 51.6
nearest:B 01 22 01.72 +00 04 58.1
nearest:B 01 22 23.78 -00 52 30.7
nearest:B 01 22 28.66 -09 46 32.0
nearest:B 01 22 29.00 -09 40 45.1
nearest:B 01 22 45.54 +00 53 22.6
nearest:B 01 22 59.99 +00 49 35.3
nearest:B 01 23 13.71 -00 23 07.0
nearest:B 01 23 15.84 -09 01 41.2
nearest:B 01 23 19.07 +14 02 26.2
nearest:B 01 23 23.60 +15 12 52.9
nearest:B 01 23 41.34 -10 29 22.6
nearest:B 01 23 58.70 -09 34 55.4
nearest:B 01 24 11.29 +13 49 12.7
nearest:B 01 24 15.06 +00 35 51.8
nearest:B 01 24 18.66 -09 13 09.9
nearest:B 01 24 28.68 +01 08 19.3
nearest:B 01 24 30.79 +00 50 03.5
nearest:B 01 24 31.22 -08 41 22.7
nearest:B 01 24 39.56 -09 03 21.2
nearest:B 01 24 48.93 +00 54 36.1
nearest:B 01 24 53.76 +13 48 35.5
nearest:B 01 24 55.22 +00 12 41.7
nearest:B 01 24 55.54 +00 08 38.8
nearest:B 01 25 01.95 +14 38 10.2
nearest:B 01 25 06.95 +14 53 35.8
nearest:B 01 25 13.26 +14 52 20.9
nearest:B 01 25 23.68 +14 31 12.0
nearest:B 01 25 28.31 +00 44 11.7
nearest:B 01 25 39.73 +01 10 41.1
nearest:B 01 25 44.18 -09 38 01.1
nearest:B 01 25 53.89 -09 38 44.8
nearest:B 01 25 55.43 -00 16 27.9
nearest:B 01 26 09.85 -09 07 47.0
nearest:B 01 26 27.80 +00 22 48.7
nearest:B 01 27 08.43 +01 11 06.8
nearest:B 01 27 09.53 +14 46 34.6
nearest:B 01 27 14.25 +01 15 26.5
nearest:B 01 27 14.63 +01 09 12.0
nearest:B 01 27 42.06 +13 32 56.8
nearest:B 01 27 47.15 -00 50 28.3
nearest:B 01 27 48.78 -00 28 00.2
nearest:B 01 28 06.81 +13 17 03.4
nearest:B 01 28 07.35 +15 07 56.3
nearest:B 01 28 30.30 +00 00 14.5
nearest:B 01 28 41.40 -00 53 18.7
nearest:B 01 28 46.77 +13 17 14.4
nearest:B 01 28 53.26 +13 47 37.6
nearest:B 01 28 55.84 +14 04 35.5
nearest:B 01 29 40.54 +13 12 47.5
nearest:B 01 29 59.31 -00 38 00.3
nearest:B 01 30 06.17 +13 17 02.1
nearest:B 01 30 22.48 +13 54 03.3
nearest:B 01 30 40.39 -10 16 06.4
nearest:B 01 30 50.72 -08 52 31.1
